game_id,game_title,review_count
295790,Never Alone (Kisima Ingitchuna),4331
356570,Party Hard,4328
272510,NARUTO SHIPPUDEN: Ultimate Ninja STORM Revolution,4322
102600,Orcs Must Die!,4313
232010,Euro Truck Simulator,4298
418030,Subsistence,4298
332500,GRAV,4282
368370,Her Story,4281
578620,GORN,4273
274920,FaceRig,4272
306020,Bloons TD5,4254
328080,Rise to Ruins,4250
314020,Morphopolis,4234
255220,GRID Autosport,4232
217980,Dishonored RHCP,4230
268130,Heat Signature,4209
2280,The Ultimate DOOM,4201
731490,Crash Bandicoot™ N. Sane Trilogy,4200
629520,Soundpad,4184
56437,"Warhammer 40,000: Dawn of War II - Retribution - Campaign DLC",4178
56400,"Warhammer 40,000: Dawn of War II - Retribution",4176
233980,Unepic,4157
270210,Melody's Escape,4154
104200,BEEP,4140
233470,Evoland,4135
526160,The Wild Eight,4128
921630,音灵 INVAXION,4096
246420,Kingdom Rush,4081
230190,War for the Overworld,4080
310080,Hatoful Boyfriend,4076
570660,The Binding of Isaac: Afterbirth+,4071
745880,東方天空璋 ～ Hidden Star in Four Seasons.,4053
633460,Tannenberg,4051
552620,ATOM RPG,4050
40100,Supreme Commander 2,4049
914620,Mist Survival,4044
234080,Castlevania: Lords of Shadow - Ultimate Edition,4032
377840,FINAL FANTASY IX,4029
604450,Another Adventure,4023
423230,Furi,4022
445220,Avorion,4013
486310,Meadow,4005
130,Half-Life: Blue Shift,3999
24780,SimCity 4 Deluxe,3995
298050,Master of Orion,3966
222940,THE KING OF FIGHTERS XIII STEAM EDITION,3964
215280,Secret World Legends,3962
231160,The Swapper,3961
280160,Aragami,3955
236370,Interstellar Marines,3949
233610,Distance,3948
321300,Mount & Blade: Warband - Viking Conquest Reforged Edition,3946
363680,Battlefleet Gothic: Armada,3946
422970,Devil Daggers,3945
65930,The Bureau: XCOM Declassified,3945
395170,DISTRAINT: Deluxe Edition,3932
320240,We Happy Few,3927
363150,ROMANCE OF THE THREE KINGDOMS XIII,3923
316790,Grim Fandango Remastered,3915
573090,Stormworks: Build and Rescue,3913
836620,Black Desert,3912
955900,Amazing Cultivation Simulator / 了不起的修仙模拟器,3906
32440,LEGO® Star Wars™: The Complete Saga,3903
816020,JUMP FORCE,3899
333950,Medieval Engineers,3888
203810,Dear Esther,3885
633230,NARUTO TO BORUTO: SHINOBI STRIKER,3880
352460,Dead Realm,3871
1162520,大富翁10(Richman 10),3869
201330,Max Payne (IT),3866
12140,Max Payne,3866
202570,Max Payne (FR),3864
342180,Arizona Sunshine,3859
362490,Exanima,3855
40970,Stronghold Crusader HD,3845
222480,Resident Evil Revelations / Biohazard Revelations,3841
39510,Gothic II: Gold Edition,3835
238210,System Shock 2,3834
508900,Zup! X,3830
315430,Polarity,3828
307880,Savage Lands,3821
263760,Turbo Dismount,3821
487120,Citadel: Forged With Fire,3814
512540,ARK: Scorched Earth - Expansion Pack,3810
269950,X-Plane 11,3801
1100600,Football Manager 2020,3798
378540,The Surge,3797
437920,Tricky Towers,3790
202750,Alan Wake's American Nightmare,3789
788260,Rules Of Survival,3788
530890,Haydee,3787
429570,The Walking Dead: Michonne,3781
297130,Titan Souls,3775
222730,Reus,3768
9420,Supreme Commander: Forged Alliance,3768
398710,Timberman,3748
378649,The Witcher 3: Wild Hunt - Hearts of Stone ,3733
232790,Broken Age,3721
704850,Thief Simulator,3714
25890,Hearts of Iron III,3709
304212,Euro Truck Simulator 2 - Scandinavia,3708
57900,Duke Nukem Forever,3707
322780,Worlds Adrift,3693
375230,"Warhammer 40,000: Eternal Crusade",3687
738520,Breathedge,3686
641320,Cooking Simulator,3679
928600,F1 2019,3671
221260,Little Inferno,3650
311730,Dead or Alive 5 Last Round,3643
251150,The Legend of Heroes: Trails in the Sky,3633
531510,Just Shapes & Beats,3612
237630,DuckTales Remastered,3606
2100,Dark Messiah of Might & Magic Single Player,3605
356040,Sheltered,3601
213850,Magic 2014 ,3589
518030,Aim Hero,3586
572410,Steel Division: Normandy 44,3586
13520,Far Cry,3581
21100,F.E.A.R. 3,3573
65540,Gothic,3566
671510,Desolate,3566
243970,"Invisible, Inc.",3562
303390,Dead Bits,3550
50650,Darksiders II,3550
250620,Among the Sleep,3545
41000,Serious Sam HD: The First Encounter,3545
224460,Contrast,3544
375910,Anno 2205,3532
17430,Need for Speed: Undercover,3521
281610,Homeworld: Deserts of Kharak,3519
369990,"Gremlins, Inc.",3513
113020,Monaco,3509
597220,West of Loathing,3506
967050,Pacify,3506
321360,Primal Carnage: Extinction,3506
29800,Caster,3495
880940,Pummel Party,3490
742120,DRAGON QUEST® XI: Echoes of an Elusive Age™,3488
544750,SOULCALIBUR VI,3478
598700,The Vagrant,3475
208200,DOOM 3: BFG Edition,3473
252610,Death Road to Canada,3473
39500,Gothic 3,3468
499440,klocki,3463
269770,Secrets of Grindea,3462
805550,Assetto Corsa Competizione,3460
706220,Black Desert Online SA,3443
300550,Shadowrun: Dragonfall - Director's Cut,3440
236690,Blood Bowl 2,3434
496240,Onward,3428
255420,Magic 2015,3414
743450,Monster Prom,3406
1148650,The Legend of Bum-Bo,3404
15620,"Warhammer 40,000: Dawn of War II",3401
627270,Injustice™ 2,3400
513510,Intralism,3399
467960,Home Behind,3393
232910,TrackMania² Stadium,3392
589780,The Red Strings Club,3379
236450,PAC-MAN Championship Edition DX+,3375
236510,Takedown: Red Sabre,3361
250260,Jazzpunk: Director's Cut,3347
384490,Necropolis,3346
274900,Murder Miners,3343
502520,Ultimate General: Civil War,3342
207170,Legend of Grimrock,3334
589360,Ni no Kuni™ II: Revenant Kingdom,3333
28000,Kane & Lynch 2: Dog Days,3329
353560,Plug & Play,3318
327070,Gloria Victis,3308
245280,ENSLAVED™: Odyssey to the West™ Premium Edition,3306
2700,RollerCoaster Tycoon 3: Platinum!,3302
270850,Car Mechanic Simulator 2014,3301
9010,Return to Castle Wolfenstein,3288
257350,Baldur's Gate II: Enhanced Edition,3284
220780,Thomas Was Alone,3283
784150,Workers & Resources: Soviet Republic,3282
496460,Life is Feudal: Forest Village,3280
223850,3DMark,3279
71250,Sonic Adventure DX,3274
239070,Hammerwatch,3273
503940,Railway Empire,3267
421040,Plantera,3265
503300,Super Star,3264
632350,Cyberdimension Neptunia: 4 Goddesses Online,3251
200170,Worms Revolution,3245
394230,Battleborn,3245
607890,Sword Art Online: Hollow Realization Deluxe Edition,3238
654880,Dream Daddy: A Dad Dating Simulator,3238
588040,WILL: A Wonderful World,3232
265210,Viscera Cleanup Detail: Santa's Rampage,3229
341000,Mad Games Tycoon,3224
321960,Might & Magic Heroes VII ,3221
250340,Blockland,3216
4560,Company of Heroes - Legacy Edition,3201
386880,Rake,3195
235380,Blitzkrieg 3,3194
293780,Crawl,3192
20,Team Fortress Classic,3192
285310,RollerCoaster Tycoon: Deluxe,3188
265890,Hexcells,3186
40300,Risen,3184
280740,Aperture Tag: The Paint Gun Testing Initiative,3182
840800,Outlaws of the Old West,3182
879160,Battlerite Royale,3177
426000,HunieCam Studio,3175
530070,Train Sim World® 2020,3169
744840,Rainbow Six Siege - Year 3 Pass,3169
449540,There's Poop In My Soup,3161
977950,A Dance of Fire and Ice,3159
882790,天命奇御 Fate Seeker,3153
41500,Torchlight,3150
40950,Stronghold HD,3148
220260,Farming Simulator 2013,3147
813630,Supraland,3146
214190,Minimum,3134
435530,The Final Station,3124
266210,One Way Heroics,3120
277430,Halo: Spartan Assault,3120
22100,Mount & Blade,3119
332200,Axiom Verge,3109
246090,Spacebase DF-9,3108
7520,Two Worlds II,3101
502800,SENRAN KAGURA ESTIVAL VERSUS,3097
373930,Sudden Strike 4,3090
200900,Cave Story+,3087
214730,Space Rangers HD: A War Apart,3086
228400,ACE COMBAT™ ASSAULT HORIZON Enhanced Edition,3080
559650,Witch It,3075
451020,Battle Chasers: Nightwar,3071
575550,Hell Girls,3071
407840,Guardians of Orion (Phase 1),3069
597170,Clone Drone in the Danger Zone,3066
355880,The Witcher 3: Wild Hunt - Expansion Pass,3061
324080,Rising World,3057
511680,Fate/EXTELLA,3053
362620,Software Inc.,3050
263060,Blockstorm,3046
361280,Turmoil,3044
32430,STAR WARS™: The Force Unleashed™ Ultimate Sith Edition,3040
9050,DOOM 3,3037
230410,Warframe,3036
22490,Fallout: New Vegas RU,3033
737800,F1 2018,3032
456750,The Room Three,3027
311260,The Guild 3,3025
225600,Blade Symphony,3019
214510,LEGO® The Lord of the Rings™,3015
222750,Wargame: AirLand Battle,3010
98400,Hard Reset,3008
459220,Halo Wars: Definitive Edition,3006
25000,Overgrowth,3002
252410,SteamWorld Dig,2993
690790,DiRT Rally 2.0,2988
456670,Hand of Fate 2,2987
301860,Submerged,2984
18500,Defense Grid: The Awakening,2973
247020,"Cook, Serve, Delicious!",2972
32800,The Lord of the Rings: War in the North,2968
523780,Emily is Away Too,2966
315460,Dig or Die,2964
322920,theHunter: Primal,2958
323320,Grow Home,2956
286340,FarSky,2956
707030,POSTAL 4: No Regerts,2953
291010,The Hat Man: Shadow Ward,2949
363930,Dead Age,2946
637100,Sonic Forces,2942
614570,Dishonored®: Death of the Outsider™ ,2941
212630,Tom Clancy's Ghost Recon Future Soldier,2937
720280,Fox Hime,2935
493490,City Car Driving,2933
42670,Singularity,2932
236110,Dungeon Defenders II,2930
753420,Dungreed,2927
665180,Dark Elf,2923
514900,Observer,2922
587620,OKAMI HD / 大神 絶景版,2922
436520,Line of Sight,2919
411830,SENRAN KAGURA SHINOVI VERSUS,2916
847370,Sunset Overdrive,2915
499520,The Turing Test,2913
326480,If My Heart Had Wings,2897
217200,Worms Armageddon,2894
593280,Cat Quest,2885
617830,SUPERHOT VR,2878
770240,PRO EVOLUTION SOCCER 2019,2862
460810,Vanquish,2847
393010,Don't Starve: Shipwrecked,2847
11450,Overlord,2837
410900,Forts,2835
2310,Quake,2828
45740,Dead Rising 2,2826
98800,Dungeons of Dredmor,2822
261110,Killer is Dead,2813
291550,Brawlhalla,2810
764790,The Messenger,2806
261180,Lethal League,2804
34010,Alpha Protocol,2802
236150,Starpoint Gemini 2,2801
318430,Squishy the Suicidal Pig,2799
605740,Flashing Lights,2795
606800,Startup Company,2795
227100,Sniper Elite: Nazi Zombie Army,2790
843380,Super Animal Royale,2789
712840,King Exit,2780
937170,Otaku's Adventure,2778
15120,Tom Clancy's Rainbow Six: Vegas 2,2772
449800,Attack on Titan / A.O.T. Wings of Freedom,2759
509980,BIGFOOT,2752
301520,Robocraft,2751
4580,"Warhammer 40,000: Dawn of War - Dark Crusade",2748
700030,Life is Feudal: MMO,2742
345180,Victor Vran,2737
32500,STAR WARS™: The Force Unleashed™ II,2735
354240,"Please, Don’t Touch Anything",2734
242880,"Sir, You Are Being Hunted",2731
22000,World of Goo,2731
322110,20XX,2728
366090,Colony Survival,2723
271240,Offworld Trading Company,2722
377530,侠客风云传(Tale of Wuxia),2721
401190,Dinosaur Hunt,2719
227940,Heroes & Generals,2719
458710,Kingdom Rush Frontiers,2705
675260,Batman: The Enemy Within - The Telltale Series,2704
622650,Bendy and the Ink Machine,2702
269790,DreadOut,2701
541570,Sally Face,2700
899440,GOD EATER 3,2698
48705,Mount & Blade: Warband - Napoleonic Wars,2693
248860,NEO Scavenger,2691
2300,DOOM II: Hell on Earth,2686
573100,Battlefleet Gothic: Armada 2,2683
298610,Ylands,2677
289950,Construction-Simulator 2015,2672
24790,Command and Conquer 3: Tiberium Wars,2672
107310,Cthulhu Saves the World ,2671
259680,Tales of Maj'Eyal,2666
4570,"Warhammer 40,000: Dawn of War - Game of the Year Edition",2666
219830,King Arthur's Gold,2666
835570,Conqueror's Blade: Frontier,2661
233150,LUFTRAUSERS,2659
996580,Spyro™ Reignited Trilogy,2656
611660,Fallout 4 VR,2652
253110,The Cat Lady,2647
282560,RollerCoaster Tycoon World,2646
824270,KovaaK's FPS Aim Trainer,2646
378720,Thea: The Awakening,2645
247910,Sniper Elite: Nazi Zombie Army 2,2643
204240,The Bridge,2632
224500,Gnomoria,2630
962730,Skater XL,2623
214770,Guacamelee! Gold Edition,2621
588210,HELLION,2620
2630,Call of Duty 2,2616
758190,Dragon Cliff 龙崖,2614
404680,Hob,2609
64000,Men of War: Assault Squad,2608
466500,35MM,2608
611670,The Elder Scrolls V: Skyrim VR,2602
249230,Risen 3 - Titan Lords,2595
438490,GOD EATER 2 Rage Burst,2593
24720,Spore: Galactic Adventures,2588
350640,Sherlock Holmes: The Devil's Daughter,2581
96000,The Tiny Bang Story,2577
373770,LiEat,2574
623940,HIVESWAP: ACT 1,2572
480650,Yu-Gi-Oh! Legacy of the Duelist,2572
900270,Reventure,2570
361300,Mother Russia Bleeds,2567
586140,BlazBlue Centralfiction,2567
690830,Foundation,2562
785740,This Is the Police 2,2558
382310,Eco,2554
205910,Tiny and Big: Grandpa's Leftovers,2554
34830,Sniper: Ghost Warrior,2552
292140,FINAL FANTASY XIII-2,2552
530711,Dead by Daylight - The Halloween Chapter,2550
593380,XCOM 2: War of the Chosen,2547
244870,Electronic Super Joy,2541
307670,Hard West,2539
939850,The Dark Pictures Anthology: Man of Medan,2538
364420,Roguelands,2538
304730,Train Fever,2530
207690,Botanicula,2521
352720,The Universim,2516
399670,Game Corp DX,2513
517710,Redout: Enhanced Edition,2509
115800,Owlboy,2508
512250,Oh...Sir! The Insult Simulator,2508
391040,F1 2016,2506
224600,Defiance,2504
3920,Sid Meier's Pirates!,2502
353270,Hyperdimension Neptunia Re;Birth3 V Generation,2498
774361,Blasphemous,2496
619150,while True: learn(),2493
427100,Fernbus Simulator,2492
275100,Shelter 2,2491
543900,METAL GEAR SURVIVE,2483
506970,DARK SOULS™ III - Ashes of Ariandel,2478
248310,Freedom Planet,2478
412740,Audioshield,2475
441870,OutDrive,2474
520440,GUILTY GEAR Xrd -REVELATOR-,2472
555570,Infestation: The New Z,2471
701160,Kingdom Two Crowns,2465
330020,Children of Morta,2461
2400,The Ship,2455
258180,Deus Ex: The Fall,2453
363890,RPG Maker MV,2442
23310,The Last Remnant,2439
696170,SENRAN KAGURA Peach Beach Splash,2438
237850,Dreamfall Chapters,2438
515180,Bus Simulator 18,2436
568570,Force of Nature,2435
247000,Talisman: Digital Edition,2434
405900,Disgaea PC,2433
511470,Glass Masquerade,2433
263620,Mitsurugi Kamui Hikae,2432
996470,eFootball PES 2020,2431
515220,F1 2017,2430
412880,Drift Streets Japan,2426
60,Ricochet,2425
290770,The Fall,2423
927890,Hentai Girl Linda,2421
589590,Kindergarten,2421
304530,Agents of Mayhem,2419
228200,Company of Heroes ,2419
369580,NotTheNameWeWanted,2418
308420,Ziggurat,2412
398850,Epistory - Typing Chronicles,2409
546050,Puyo Puyo™Tetris® ,2408
259550,Hero of the Kingdom,2404
466240,Deceit,2403
327030,Worms W.M.D,2402
286040,Dead Effect,2396
345350,LIGHTNING RETURNS: FINAL FANTASY XIII,2396
718670,Cultist Simulator,2394
55100,Homefront,2394
816090,Space Hulk: Deathwing - Enhanced Edition,2394
496890,Replica,2393
220700,RPG Maker VX Ace,2388
280220,Creeper World 3: Arc Eternal,2381
434730,Half dead,2378
394970,DEADBOLT,2378
312840,Fahrenheit: Indigo Prophecy Remastered,2376
342560,Airships: Conquer the Skies,2375
399810,Call of Cthulhu,2368
243120,Betrayer,2365
347620,Gaokao.Love.100Days,2364
311290,SpellForce 3,2354
12150,Max Payne 2: The Fall of Max Payne,2354
322770,Vanishing Realms,2345
8140,Tomb Raider: Underworld,2344
419480,Starpoint Gemini Warlords,2341
6880,Just Cause,2336
224440,Folk Tale,2334
243800,Gas Guzzlers Extreme,2332
237740,Angry Video Game Nerd Adventures,2327
8000,Tomb Raider: Anniversary,2325
677120,Heroes of Hammerwatch,2321
673880,"Warhammer 40,000: Mechanicus",2320
244710,Shelter 1,2319
402330,Press X to Not Die,2319
370360,TIS-100,2316
1012220,"隐形守护者 The Invisible Guardian - 6-10章,终章",2314
410110,12 is Better Than 6,2311
285160,LEGO® The Hobbit™,2308
967250,DOKA 2 KISHKI EDITION,2307
30,Day of Defeat,2306
708770,ARK: Aberration - Expansion Pack,2305
293760,Automation - The Car Company Tycoon Game,2304
712050,Otaku's Fantasy,2302
324160,CLANNAD,2301
351920,Crazy Machines 3,2300
22230,Rock of Ages,2299
40990,Mafia,2299
538680,The Legend of Heroes: Trails of Cold Steel,2293
615610,Orbt XL,2290
39680,The Guild II: Renaissance,2289
12360,FlatOut: Ultimate Carnage,2287
47790,Medal of Honor(TM) Single Player,2286
440650,Niche - a genetics survival game,2285
387340,Hyperdimension Neptunia U: Action Unleashed,2284
1126290,Lost,2284
252530,OMSI 2,2280
374280,Hired Ops,2279
460120,Megadimension Neptunia VII,2279
372360,Tales of Symphonia,2279
356400,Thumper,2278
329130,Reassembly,2278
228180,Action! - Gameplay Recording and Streaming,2275
418070,Turbo Pug,2274
329490,Phantom Breaker: Battle Grounds,2268
351710,Hyperdimension Neptunia Re;Birth2 Sisters Generation,2266
285330,RollerCoaster Tycoon 2: Triple Thrill Pack,2266
834530,Yakuza Kiwami,2263
485980,Syrian Warfare,2261
333980,AKIBA'S TRIP: Undead & Undressed,2257
352400,LEGO® Jurassic World,2252
429050,Feed and Grow: Fish,2252
256190,Enemy Front,2246
220860,McPixel,2246
238750,Might & Magic X - Legacy ,2242
673610,Airport CEO,2241
461840,Zenge,2235
296490,GemCraft - Chasing Shadows,2235
417290,Ghost of a Tale,2231
916440,Anno 1800,2230
244930,SNOW,2219
239250,Castlevania: Lords of Shadow 2,2218
705120,DeathComing,2216
453090,Parkitect,2216
218410,Defender's Quest: Valley of the Forgotten,2204
317250,Airscape: The Fall of Gravity,2195
24840,Medal of Honor: Airborne,2191
254200,FortressCraft Evolved,2188
72200,Universe Sandbox Legacy,2188
508190,Dragon Knight,2187
591420,Zup! 4,2184
326410,Windward,2182
32360,The Secret of Monkey Island: Special Edition,2181
47400,Stronghold 3,2180
558420,Stories Untold,2180
6550,Devil May Cry 3: Special Edition,2177
220820,Zombie Driver HD,2175
221020,Towns,2171
208750,Apotheon,2167
776490,永遠消失的幻想鄉 ～ The Disappearing of Gensokyo,2166
859570,Secret Neighbor,2162
232770,POSTAL,2157
219780,Divinity II: Developer's Cut,2155
257750,Bloody Trapland,2154
404590,Vikings - Wolves of Midgard,2148
893180,Catherine Classic,2147
13230,Unreal Tournament 2004,2146
223830,Xenonauts,2142
307110,We Need To Go Deeper,2141
313630,The Solus Project,2139
343780,Cat Goes Fishing,2138
290790,Grey Goo,2138
252470,Space Pirates and Zombies 2,2138
47700,Command and Conquer 4: Tiberian Twilight,2135
582550,Passpartout: The Starving Artist,2134
